0.884168735112,0.785331316387,1
0.620700077506,0.014673554696,0
0.607153643044,0.481240378374,1
0.816043675504,0.416331121016,1
0.530422297283,0.831304732065,1
0.12007701905,0.95580759187,0
0.304620918122,0.132531033866,0
0.0958388904833,0.583469083197,0
0.3329607444,0.769390560806,1
0.704738859263,0.554134705539,1
0.36789612076,0.653540491737,0
0.706434986942,0.255201877458,1
0.440096793143,0.244602806709,0
0.307960248289,0.868292737425,1
0.865712071285,0.592896876828,1
0.057303098972,0.00775930007366,0
0.00575423433088,0.0227747053778,0
0.284136399709,0.58782047181,0
0.668299336933,0.575030792943,1
0.575147089267,0.221564905116,0
0.2465104517,0.465639684006,0
0.885530184823,0.450208844588,1
0.481387061783,0.0247599938583,0
0.28573105708,0.26844979822,0
0.702408569372,0.102136256692,0
0.793691454605,0.233030875706,1
0.519440090304,0.85267563065,1
0.155762430717,0.667052274146,0
0.889256962987,0.794210260258,1
0.632002706859,0.850230712786,1
0.0950033225234,0.096808503873,0
0.355988020095,0.364535665469,0
0.154303268668,0.799849760605,0
0.59999246828,0.470624250857,1
0.427581964413,0.800141158104,1
0.684267469606,0.327737469671,1
0.339933219966,0.000179599662265,0
0.600468867597,0.651691899383,1
0.974022980069,0.428560884614,1
0.619057041136,0.153639729558,0
0.772674258618,0.265116053301,1
0.917301209803,0.328992402767,1
0.0815806919405,0.598388890972,0
0.649013111892,0.731978220487,1
0.517760220296,0.151774069002,0
0.220348294617,0.631168733322,0
0.0337492804256,0.652980326366,0
0.716892220556,0.797972567686,1
0.131945739606,0.67102787045,0
0.75273454393,0.629139086941,1
0.43698607083,0.0957364807959,0
0.978601754904,0.631234200162,1
0.319595349305,0.427987961089,0
0.227092041488,0.526596264444,0
0.333621125269,0.0838904955731,0
0.0494476744285,0.849363458608,0
0.158715735914,0.44686252896,0
0.415352683256,0.0189945789746,0
0.710103055875,0.786040378031,1
0.722806275803,0.958300750076,1
0.476327969951,0.108429740277,0
0.51190042727,0.962732801826,1
0.682394228523,0.413536209303,1
0.987397618401,0.0631136527991,1
0.430917989558,0.991626613897,1
0.195542688932,0.580316812728,0
0.254392311717,0.112942555899,0
0.0318948473241,0.326066517864,0
0.491410149362,0.00202005908772,0
0.559756674541,0.284252093638,0
0.639165793474,0.613757647875,1
0.870790433484,0.319743843087,1
0.216098258487,0.616899948588,0
0.633793338379,0.0253711093291,0
0.959365011455,0.0115167236761,1
0.245578573156,0.454523560425,0
0.180908461964,0.606808081817,0
0.653705069913,0.371408282954,1
0.0568941894649,0.612510566692,0
0.189447158523,0.75775986969,0
0.189442431938,0.138184418906,0
0.138682468152,0.0399444730826,0
0.306329192297,0.342125854054,0
0.431339386247,0.0685852153632,0
0.816755397119,0.931833904492,1
0.469833192191,0.241444845021,0
0.635848375475,0.533234364838,1
0.350973545238,0.0554849631647,0
0.018953570651,0.50183800519,0
0.212297995764,0.139820843789,0
0.745082159533,0.0970769447227,0
0.116340002078,0.463803757892,0
0.575377988042,0.186061849244,0
0.682548650216,0.619797773327,1
0.000500489777011,0.728359243113,0
0.955996160548,0.895230856884,1
0.794124529949,0.0295128349362,0
0.750695846041,0.396252247997,1
0.144531236542,0.0313440691945,0
0.251406250914,0.546100856114,0
0.194794413778,0.0535839619662,0
0.488206461258,0.30754318626,0
0.402494513347,0.248208137638,0
0.202326470258,0.474497736603,0
0.909078054155,0.814959552576,1
0.066976279119,0.275315003091,0
0.384605980114,0.333171455093,0
0.651180950726,0.46878155743,1
